duration,first_blood_time,dire_kills,radiant_kills,radiant_win
1794,75,20.0,36.0,True
2408,0,44.0,47.0,False
1638,96,19.0,37.0,True
1814,260,13.0,38.0,True
1968,127,15.0,14.0,False
490,80,9.0,3.0,False
1617,58,8.0,30.0,True
1898,0,37.0,18.0,False
1701,16,32.0,27.0,False
2939,88,64.0,52.0,False
1892,95,14.0,34.0,True
2669,182,47.0,17.0,False
1577,59,12.0,28.0,True
2674,0,35.0,31.0,True
1981,79,31.0,15.0,False
2006,56,27.0,14.0,False
851,104,4.0,14.0,True
1662,131,34.0,15.0,False
968,107,34.0,11.0,False
767,58,3.0,23.0,True
2055,239,42.0,19.0,False
2086,67,25.0,33.0,True
1510,3,9.0,28.0,True
1717,147,20.0,43.0,True
1745,0,18.0,44.0,True
2321,0,37.0,33.0,False
2640,58,30.0,53.0,True
2255,104,37.0,25.0,False
2602,25,32.0,14.0,False
2579,216,27.0,16.0,False
2122,140,38.0,26.0,False
1268,0,7.0,22.0,True
1575,169,33.0,9.0,False
1574,166,3.0,24.0,True
1676,31,18.0,31.0,True
1398,376,11.0,28.0,True
2277,229,26.0,41.0,True
1448,399,11.0,26.0,True
1600,54,22.0,30.0,True
3235,135,25.0,42.0,True
1251,48,29.0,15.0,False
2474,40,35.0,30.0,False
1373,72,8.0,23.0,True
2669,135,29.0,20.0,False
2661,196,30.0,35.0,True
3807,181,54.0,41.0,False
2257,94,31.0,39.0,True
1194,82,25.0,10.0,False
1219,191,33.0,13.0,False
1701,0,35.0,22.0,False
2414,4,47.0,54.0,True
2146,148,36.0,31.0,False
2197,29,25.0,33.0,True
1202,85,27.0,19.0,False
2358,3,49.0,37.0,False
1261,100,14.0,26.0,True
1694,127,12.0,28.0,True
1734,141,33.0,8.0,False
2356,32,49.0,17.0,False
1794,12,37.0,22.0,False
2478,7,25.0,39.0,True
1696,138,31.0,16.0,False
2171,289,28.0,25.0,False
2902,0,25.0,59.0,True
1489,25,17.0,20.0,True
1824,39,47.0,29.0,False
1911,40,22.0,39.0,True
1194,37,10.0,22.0,True
2855,69,25.0,31.0,True
1820,106,12.0,36.0,True
1452,14,33.0,14.0,False
1829,92,17.0,26.0,True
1824,100,17.0,30.0,True
1268,106,4.0,28.0,True
1105,115,23.0,8.0,False
1421,107,13.0,38.0,True
2397,416,18.0,23.0,True
3171,296,40.0,30.0,False
4692,60,43.0,30.0,True
2155,87,34.0,22.0,False
2463,80,32.0,27.0,False
2775,0,0.0,0.0,False
1185,252,14.0,8.0,False
2632,15,36.0,30.0,False
2151,116,36.0,35.0,True
2328,0,49.0,42.0,True
1345,71,30.0,13.0,False
1308,131,21.0,8.0,False
1692,48,24.0,41.0,True
3348,218,44.0,18.0,False
2033,62,17.0,37.0,True
1578,64,32.0,10.0,False
2681,53,28.0,28.0,True
1322,122,3.0,26.0,True
1631,191,30.0,7.0,False
874,118,3.0,24.0,True
982,90,31.0,5.0,False
747,107,27.0,4.0,False
2469,89,33.0,43.0,True
2301,92,42.0,24.0,False
1672,194,39.0,11.0,False
1843,59,22.0,29.0,True
1682,81,28.0,44.0,True
2380,71,29.0,45.0,True
1456,28,15.0,26.0,True
1698,48,10.0,35.0,True
2314,163,21.0,28.0,True
1976,53,26.0,29.0,False
2432,0,17.0,20.0,True
2093,6,15.0,31.0,True
1682,266,28.0,10.0,False
2141,181,30.0,20.0,False
1411,101,29.0,13.0,False
768,149,20.0,5.0,False
1766,96,17.0,37.0,True
1628,92,32.0,20.0,False
1232,153,5.0,26.0,True
2107,75,30.0,18.0,False
758,112,25.0,2.0,False
1747,70,37.0,18.0,False
2707,209,29.0,38.0,True
2349,0,46.0,27.0,False
2484,245,43.0,28.0,False
1854,57,34.0,17.0,False
1936,0,40.0,25.0,False
2720,31,38.0,29.0,False
1809,71,19.0,35.0,True
2216,50,35.0,29.0,False
3783,96,55.0,52.0,True
1599,117,14.0,40.0,True
2273,43,26.0,50.0,True
1830,0,15.0,30.0,True
2851,147,54.0,29.0,False
1929,171,19.0,33.0,True
2643,92,48.0,45.0,True
2493,48,58.0,21.0,False
1635,17,15.0,31.0,True
2206,109,33.0,43.0,False
2140,36,41.0,28.0,False
2212,54,47.0,19.0,False
1483,205,6.0,29.0,True
1961,103,25.0,39.0,True
2580,172,31.0,45.0,True
3203,0,40.0,40.0,False
2410,48,28.0,22.0,True
2070,110,46.0,18.0,False
2007,65,26.0,45.0,True
1494,96,37.0,19.0,False
1575,0,21.0,45.0,True
2159,85,16.0,29.0,True
1337,207,6.0,27.0,True
1514,0,20.0,37.0,True
2060,179,29.0,24.0,True
1342,0,35.0,14.0,False
2446,0,38.0,41.0,False
2568,9,48.0,34.0,True
2410,0,43.0,47.0,True
1543,126,38.0,17.0,False
1187,110,6.0,11.0,True
1322,32,17.0,36.0,True
2211,88,19.0,34.0,True
2548,36,42.0,36.0,False
2358,262,19.0,36.0,True
2280,123,36.0,30.0,False
1978,47,29.0,34.0,True
2644,76,34.0,64.0,True
1851,0,52.0,21.0,False
2314,138,41.0,28.0,False
1523,35,17.0,45.0,True
2980,92,34.0,41.0,False
1882,52,50.0,17.0,False
485,111,1.0,6.0,True
1765,0,35.0,51.0,True
1554,110,13.0,14.0,True
2115,0,33.0,12.0,False
3313,187,31.0,47.0,False
3142,4,51.0,54.0,True
1704,144,39.0,17.0,False
2237,129,41.0,15.0,False
1693,87,12.0,34.0,True
1991,155,18.0,32.0,True
2552,0,51.0,32.0,False
2484,142,40.0,38.0,False
2305,0,44.0,20.0,False
1794,2,22.0,39.0,True
1883,116,31.0,34.0,True
2452,70,59.0,21.0,False
1998,0,34.0,38.0,True
1896,104,17.0,34.0,True
2229,0,43.0,21.0,False
2043,121,42.0,28.0,False
1338,145,20.0,7.0,False
2871,62,38.0,37.0,True
1924,191,18.0,28.0,True
1771,44,15.0,25.0,True
2997,105,34.0,35.0,True
1967,110,19.0,32.0,True
1320,77,14.0,33.0,True
1689,167,15.0,41.0,True
1639,82,14.0,45.0,True
1857,0,39.0,30.0,False
3142,47,36.0,37.0,False
1403,0,41.0,11.0,False
2598,32,36.0,13.0,False
2378,142,35.0,20.0,False
2187,104,20.0,27.0,True
1639,76,24.0,33.0,True
1868,12,27.0,34.0,True
2233,68,39.0,19.0,False
735,14,18.0,4.0,False
1851,102,22.0,33.0,True
1727,16,25.0,32.0,True
2637,113,41.0,49.0,True
1826,33,36.0,28.0,False
2152,22,30.0,50.0,True
1736,187,15.0,27.0,True
2053,33,44.0,41.0,True
2003,164,45.0,25.0,False
2192,23,49.0,16.0,False
1870,91,39.0,15.0,False
2166,0,29.0,36.0,True
1951,0,44.0,29.0,False
1620,205,25.0,18.0,False
2430,0,36.0,44.0,True
1813,0,18.0,39.0,True
2569,170,30.0,43.0,True
2735,117,47.0,34.0,False
2731,38,53.0,45.0,False
2030,4,31.0,44.0,True
1541,147,14.0,15.0,True
1621,80,35.0,13.0,False
2903,61,44.0,63.0,True
2522,186,36.0,46.0,True
3446,0,47.0,53.0,False
2278,119,35.0,21.0,False
1465,171,29.0,12.0,False
2966,88,54.0,37.0,False
2771,143,33.0,32.0,True
895,137,5.0,11.0,True
2125,157,22.0,40.0,True
1727,84,33.0,21.0,False
2791,0,32.0,43.0,True
1461,3,31.0,19.0,False
3285,169,44.0,34.0,False
1964,119,35.0,32.0,False
2144,0,21.0,50.0,True
1953,41,28.0,50.0,True
2091,182,27.0,19.0,False
1558,53,41.0,18.0,False
2500,110,40.0,35.0,True
2172,165,38.0,16.0,False
1669,77,20.0,37.0,True
1800,10,19.0,38.0,True
1930,0,56.0,37.0,False
2870,97,46.0,52.0,True
2462,98,22.0,45.0,True
2116,5,21.0,41.0,True
2414,76,47.0,34.0,False
1605,2,21.0,39.0,True
1809,0,26.0,45.0,True
1628,80,43.0,20.0,False
1797,103,39.0,20.0,False
2249,1,42.0,43.0,False
1856,243,46.0,29.0,False
2182,0,32.0,38.0,True
1670,130,44.0,12.0,False
2253,160,16.0,34.0,True
1376,115,33.0,17.0,False
2188,151,23.0,37.0,True
2472,93,37.0,51.0,True
2266,0,35.0,44.0,True
3077,184,47.0,41.0,True
1960,69,21.0,47.0,True
1660,91,12.0,36.0,True
1447,120,7.0,38.0,True
1643,14,12.0,32.0,True
1606,0,10.0,32.0,True
2750,118,32.0,57.0,True
2579,132,36.0,35.0,True
3010,88,48.0,48.0,False
2850,71,41.0,48.0,False
3036,105,35.0,34.0,True
1751,0,21.0,38.0,True
2485,142,53.0,30.0,False
1900,157,26.0,10.0,False
1648,231,8.0,26.0,True
2370,0,44.0,20.0,False
2044,0,18.0,41.0,True
1772,0,37.0,14.0,False
1856,256,43.0,27.0,False
3213,203,49.0,23.0,False
1750,241,30.0,11.0,False
2510,66,34.0,36.0,True
3096,80,47.0,51.0,True
1023,0,26.0,9.0,False
1256,181,20.0,9.0,False
1975,111,23.0,23.0,False
466,362,6.0,4.0,True
1946,148,22.0,31.0,True
1276,79,27.0,7.0,False
2385,167,29.0,35.0,True
2393,42,50.0,32.0,False
1380,131,15.0,45.0,True
1524,147,17.0,30.0,True
1644,11,19.0,49.0,True
1661,135,15.0,41.0,True
2915,93,48.0,40.0,False
2101,117,36.0,57.0,True
1417,68,31.0,14.0,False
2188,0,37.0,19.0,False
3558,222,48.0,38.0,False
2400,205,34.0,37.0,True
1704,0,21.0,60.0,True
3040,0,65.0,26.0,False
1192,163,12.0,33.0,True
1394,84,20.0,15.0,False
1964,40,30.0,25.0,False
1086,87,29.0,8.0,False
2425,112,30.0,44.0,True
1910,90,28.0,38.0,True
2008,155,25.0,15.0,False
2573,0,29.0,51.0,True
1861,39,23.0,41.0,True
1537,52,11.0,41.0,True
3743,58,59.0,54.0,False
2720,85,30.0,26.0,False
1932,128,23.0,42.0,True
2822,63,48.0,55.0,True
2131,0,40.0,52.0,True
2792,124,39.0,42.0,False
1195,0,25.0,7.0,False
2106,0,23.0,44.0,True
2410,70,20.0,48.0,True
2788,56,34.0,30.0,False
2439,189,46.0,19.0,False
2611,36,49.0,37.0,False
2421,46,24.0,40.0,True
1646,17,27.0,42.0,True
2389,107,43.0,18.0,False
2349,31,39.0,38.0,True
3145,211,29.0,39.0,True
1222,9,9.0,30.0,True
2511,78,37.0,35.0,False
1938,56,42.0,17.0,False
980,9,8.0,22.0,True
2237,174,35.0,45.0,True
2261,49,45.0,34.0,False
2830,88,43.0,26.0,False
1843,67,41.0,32.0,False
1726,100,31.0,46.0,True
1689,8,32.0,29.0,False
2867,10,37.0,49.0,False
2049,72,48.0,24.0,False
3087,106,35.0,46.0,False
2397,138,33.0,37.0,True
2893,5,46.0,30.0,False
1574,150,39.0,12.0,False
1698,2,23.0,32.0,True
3173,52,36.0,38.0,False
2751,156,43.0,41.0,False
3262,123,51.0,39.0,False
1435,0,17.0,24.0,True
1632,96,33.0,19.0,False
1753,52,20.0,45.0,True
2587,71,38.0,34.0,False
1955,1,19.0,47.0,True
3354,65,42.0,33.0,False
1417,0,7.0,18.0,True
3224,282,40.0,35.0,False
2378,78,38.0,28.0,True
1313,74,14.0,37.0,True
2387,0,41.0,12.0,False
1451,67,8.0,29.0,True
2274,167,55.0,24.0,False
2787,0,48.0,32.0,False
2004,173,29.0,19.0,False
1869,79,32.0,19.0,False
2051,124,30.0,22.0,False
2171,79,13.0,33.0,True
2253,12,34.0,34.0,True
1370,0,12.0,35.0,True
2148,2,36.0,35.0,False
2017,89,25.0,34.0,True
3899,0,58.0,67.0,True
1459,67,29.0,13.0,False
2712,180,41.0,30.0,False
3090,250,49.0,60.0,True
1662,72,39.0,11.0,False
2498,61,38.0,48.0,True
1141,0,11.0,24.0,True
2175,4,34.0,29.0,False
1578,84,22.0,25.0,True
2516,8,39.0,48.0,False
2713,33,47.0,46.0,True
1936,0,22.0,36.0,True
1239,10,29.0,15.0,False
2727,73,46.0,28.0,False
3587,79,41.0,39.0,False
3758,0,42.0,29.0,False
2448,61,30.0,53.0,True
1547,0,25.0,19.0,False
1880,144,30.0,42.0,True
1968,76,31.0,29.0,True
1481,72,14.0,34.0,True
2466,90,22.0,41.0,True
3699,91,58.0,48.0,True
2308,107,40.0,22.0,False
2456,188,30.0,43.0,True
1577,59,13.0,39.0,True
2782,108,43.0,27.0,False
2991,60,51.0,54.0,False
2825,1,31.0,25.0,False
1637,40,17.0,31.0,True
1932,230,29.0,14.0,False
2141,41,20.0,27.0,True
2935,178,46.0,40.0,True
1585,53,16.0,29.0,True
2784,118,60.0,31.0,False
1851,86,13.0,27.0,True
3023,5,44.0,39.0,False
2391,165,30.0,25.0,False
2809,0,40.0,32.0,True
2942,153,26.0,32.0,False
3095,21,57.0,35.0,False
2555,0,0.0,0.0,True
3091,0,19.0,38.0,True
3564,158,41.0,35.0,False
1887,0,23.0,35.0,True
2894,147,49.0,37.0,False
2204,175,23.0,43.0,True
2657,113,55.0,39.0,False
1560,55,18.0,35.0,True
2958,99,31.0,43.0,True
2307,145,49.0,27.0,False
2521,141,39.0,25.0,False
2025,95,14.0,33.0,True
636,0,3.0,29.0,True
2470,47,56.0,33.0,False
2473,483,28.0,25.0,False
2133,0,8.0,32.0,True
1965,48,9.0,22.0,True
2207,0,20.0,48.0,True
3873,48,45.0,63.0,True
1683,28,40.0,22.0,False
1752,205,32.0,15.0,False
2223,0,26.0,55.0,True
1783,0,9.0,22.0,True
2053,99,39.0,28.0,False
2673,91,31.0,45.0,True
1577,167,20.0,39.0,True
1445,11,15.0,32.0,True
2033,293,33.0,22.0,False
2242,0,41.0,29.0,False
3355,68,61.0,52.0,False
2529,171,52.0,32.0,False
2048,158,23.0,23.0,True
2729,90,24.0,41.0,True
2219,48,50.0,39.0,True
2667,105,36.0,53.0,True
1980,32,32.0,41.0,True
1348,0,22.0,36.0,True
2482,177,26.0,61.0,True
2066,51,51.0,15.0,False
3003,8,47.0,45.0,False
1935,0,33.0,16.0,False
2730,317,38.0,35.0,True
2870,0,45.0,48.0,True
1404,226,8.0,31.0,True
2207,41,37.0,23.0,False
3031,129,64.0,46.0,False
1765,95,32.0,8.0,False
1349,112,33.0,9.0,False
2186,52,31.0,27.0,False
2150,107,22.0,54.0,True
2097,20,29.0,48.0,True
2795,206,38.0,41.0,True
2196,42,49.0,23.0,False
1901,168,27.0,36.0,True
2317,79,31.0,45.0,True
850,84,6.0,18.0,True
2378,44,27.0,36.0,True
2198,137,57.0,27.0,False
3530,228,37.0,49.0,True
2159,111,20.0,43.0,True
2548,71,32.0,58.0,True
2289,35,49.0,29.0,False
1996,33,44.0,25.0,False
2583,7,27.0,35.0,True
4177,49,47.0,48.0,True
2258,5,41.0,20.0,False
3147,53,27.0,30.0,True
1455,94,13.0,36.0,True
2703,40,41.0,47.0,False
1982,51,10.0,31.0,True
1701,136,31.0,17.0,False
1656,14,15.0,39.0,True
2997,66,25.0,38.0,True
2899,0,37.0,15.0,False
2101,36,55.0,32.0,False
2745,142,36.0,49.0,True
2424,144,39.0,41.0,True
1988,258,47.0,14.0,False
2740,155,45.0,46.0,False
1347,213,22.0,3.0,False
2759,179,39.0,42.0,True
1990,94,15.0,33.0,True
2796,52,48.0,42.0,False
2807,87,25.0,54.0,True
2036,208,22.0,29.0,True
2018,76,18.0,33.0,True
2036,93,46.0,20.0,False
2182,37,25.0,37.0,True
1892,53,38.0,24.0,False
2430,0,0.0,0.0,False
2692,270,35.0,56.0,True
1605,0,13.0,31.0,True
1511,10,14.0,31.0,True
2308,136,35.0,52.0,True
1943,0,38.0,13.0,False
2271,63,14.0,35.0,True
2494,103,30.0,40.0,True
1377,5,10.0,25.0,True
1770,147,36.0,28.0,False
2601,336,36.0,34.0,False
1667,165,29.0,7.0,False
2678,48,27.0,39.0,True
1603,137,31.0,16.0,False
2238,95,22.0,37.0,True
1955,9,25.0,31.0,True
2579,136,51.0,16.0,False
1319,126,14.0,31.0,True
1475,139,13.0,26.0,True
1742,135,13.0,29.0,True
1913,5,38.0,12.0,False
2250,72,30.0,42.0,True
1295,7,8.0,18.0,True
1302,180,29.0,12.0,False
1941,49,53.0,28.0,False
2390,110,33.0,34.0,True
2192,157,54.0,29.0,False
2424,40,44.0,31.0,False
2369,206,32.0,15.0,False
2901,115,56.0,36.0,False
2741,8,50.0,32.0,False
3226,52,56.0,44.0,False
1995,145,43.0,22.0,False
999,54,27.0,18.0,False
2861,172,36.0,27.0,False
1888,136,17.0,34.0,True
1528,114,13.0,30.0,True
3073,85,36.0,55.0,True
2131,162,23.0,34.0,True
1829,117,46.0,11.0,False
572,63,9.0,4.0,False
1672,105,30.0,13.0,False
1874,83,37.0,17.0,False
3294,9,60.0,47.0,False
706,64,9.0,3.0,False
1796,92,37.0,25.0,False
1968,34,22.0,23.0,True
2014,0,19.0,43.0,True
2700,133,38.0,51.0,True
1967,55,31.0,50.0,True
2779,88,42.0,57.0,True
1227,10,15.0,19.0,True
1366,91,7.0,22.0,True
3137,291,30.0,39.0,False
2554,72,36.0,44.0,False
1817,87,53.0,20.0,False
1992,19,45.0,22.0,False
2081,74,56.0,26.0,False
1395,87,12.0,28.0,True
1640,9,45.0,19.0,False
2640,4,38.0,33.0,True
2564,107,31.0,20.0,False
1475,4,11.0,32.0,True
1552,0,6.0,33.0,True
2999,151,20.0,34.0,True
1498,157,19.0,39.0,True
2789,0,41.0,57.0,True
2384,114,26.0,39.0,True
2499,11,46.0,36.0,False
2032,71,48.0,23.0,False
1991,51,53.0,24.0,False
1922,106,25.0,13.0,False
2236,99,47.0,30.0,False
4020,0,51.0,57.0,True
2587,284,29.0,18.0,False
1278,74,9.0,24.0,True
1577,0,31.0,12.0,False
1553,57,31.0,3.0,False
3250,106,32.0,52.0,True
2241,306,34.0,15.0,False
2990,110,52.0,53.0,True
1583,0,16.0,28.0,True
1475,86,6.0,27.0,True
2214,0,43.0,38.0,False
2021,0,23.0,39.0,True
2340,84,18.0,40.0,True
1400,6,17.0,34.0,True
2823,65,41.0,47.0,True
1683,103,24.0,33.0,True
2837,46,41.0,40.0,False
2233,75,31.0,12.0,False
2521,91,30.0,37.0,False
1666,15,20.0,43.0,True
1866,137,41.0,23.0,False
1929,49,34.0,10.0,False
1829,8,23.0,40.0,True
1797,157,14.0,25.0,True
2226,29,41.0,17.0,False
2157,34,42.0,40.0,False
2231,147,21.0,35.0,True
3137,47,45.0,50.0,True
2200,244,18.0,35.0,True
2635,116,34.0,30.0,True
2082,276,18.0,35.0,True
2582,38,41.0,27.0,False
1830,37,33.0,15.0,False
1484,94,36.0,12.0,False
2235,104,17.0,33.0,True
1926,107,13.0,32.0,True
1623,1,24.0,32.0,True
2499,50,48.0,45.0,False
2515,54,44.0,31.0,False
1283,212,13.0,31.0,True
1670,145,47.0,10.0,False
2513,112,52.0,29.0,False
2890,3,52.0,34.0,False
3661,77,39.0,52.0,True
2501,268,12.0,32.0,True
2211,56,25.0,34.0,True
2602,130,47.0,41.0,False
2514,130,34.0,28.0,False
1870,210,30.0,12.0,False
2595,125,49.0,24.0,False
2924,162,45.0,43.0,False
2177,16,28.0,39.0,True
3098,7,46.0,37.0,True
1959,59,46.0,33.0,False
1956,76,32.0,23.0,False
1996,48,30.0,43.0,True
2565,61,27.0,40.0,True
3350,17,55.0,50.0,True
3803,204,48.0,38.0,True
2476,91,26.0,48.0,True
2303,78,22.0,39.0,True
3175,108,40.0,28.0,False
1615,42,13.0,29.0,True
2683,120,55.0,33.0,False
2637,112,48.0,42.0,True
1625,0,12.0,34.0,True
3629,101,48.0,44.0,False
2270,155,46.0,21.0,False
3141,4,37.0,56.0,True
1919,112,34.0,15.0,False
2715,257,19.0,45.0,True
2330,132,21.0,35.0,True
3072,119,51.0,33.0,False
2343,47,27.0,35.0,True
3378,54,38.0,64.0,True
2245,92,37.0,24.0,False
1994,0,28.0,25.0,False
2082,169,28.0,39.0,True
2500,16,60.0,43.0,False
2489,87,23.0,43.0,True
1812,95,28.0,23.0,False
1775,165,6.0,31.0,True
2915,164,27.0,60.0,True
3397,61,46.0,58.0,True
1787,11,36.0,13.0,False
2578,117,42.0,36.0,False
1148,0,20.0,6.0,False
1868,204,34.0,24.0,False
2017,60,19.0,35.0,True
2081,53,37.0,47.0,True
4276,1,57.0,61.0,False
2250,30,26.0,33.0,True
2932,86,38.0,42.0,True
2070,190,15.0,43.0,True
2993,91,36.0,39.0,True
1459,0,33.0,11.0,False
2005,0,31.0,28.0,False
1990,277,29.0,19.0,False
1878,90,20.0,29.0,True
2467,100,27.0,44.0,True
3589,106,35.0,44.0,True
1247,162,4.0,24.0,True
1185,175,7.0,26.0,True
2368,91,30.0,36.0,True
3039,144,32.0,43.0,True
2976,87,37.0,40.0,False
2322,293,23.0,44.0,True
1782,65,26.0,49.0,True
2883,4,42.0,51.0,False
2684,198,37.0,65.0,True
1748,0,10.0,42.0,True
1796,44,25.0,17.0,False
3444,119,50.0,60.0,True
1578,155,39.0,16.0,False
1872,46,33.0,17.0,False
2812,46,46.0,47.0,False
2557,118,44.0,36.0,False
2192,42,43.0,38.0,False
3266,66,60.0,34.0,False
1699,167,18.0,30.0,True
1537,269,10.0,24.0,True
1946,189,16.0,35.0,True
1606,79,28.0,19.0,False
2483,47,58.0,28.0,False
1881,84,38.0,18.0,False
1550,18,31.0,15.0,False
1890,14,36.0,13.0,False
2097,130,33.0,12.0,False
2381,13,34.0,27.0,False
2071,83,22.0,35.0,True
1878,46,23.0,49.0,True
2010,7,45.0,34.0,False
4981,274,24.0,46.0,True
1032,30,25.0,3.0,False
2720,129,25.0,50.0,True
1119,73,23.0,7.0,False
1875,0,41.0,18.0,False
1783,57,11.0,31.0,True
1345,0,8.0,45.0,True
2193,183,10.0,36.0,True
2858,0,40.0,43.0,True
2823,18,53.0,21.0,False
2196,103,35.0,23.0,False
2646,92,31.0,37.0,True
2508,145,19.0,40.0,True
2346,57,20.0,37.0,True
1650,75,12.0,47.0,True
2163,245,34.0,17.0,False
1658,146,12.0,24.0,True
2436,143,33.0,32.0,True
1314,76,45.0,7.0,False
3377,93,53.0,49.0,False
2097,2,60.0,22.0,False
3711,53,39.0,38.0,True
2514,165,40.0,26.0,False
3505,86,60.0,50.0,False
2566,187,39.0,32.0,False
3259,4,52.0,49.0,False
1980,114,21.0,50.0,True
2465,58,29.0,44.0,True
1788,18,15.0,43.0,True
3581,98,52.0,58.0,True
2051,48,21.0,49.0,True
2235,208,32.0,31.0,False
3522,0,88.0,44.0,False
1672,106,16.0,48.0,True
2419,82,21.0,60.0,True
1561,0,13.0,46.0,True
2462,111,11.0,38.0,True
1821,0,29.0,13.0,False
1965,137,53.0,22.0,False
1617,104,19.0,39.0,True
2549,89,26.0,39.0,True
3987,47,45.0,47.0,False
2992,55,42.0,57.0,False
2087,146,38.0,35.0,True
2428,58,51.0,28.0,False
2821,50,43.0,41.0,True
2235,113,27.0,34.0,True
2568,86,36.0,30.0,False
1210,44,23.0,10.0,False
1949,141,17.0,38.0,True
1964,60,34.0,9.0,False
1399,122,13.0,58.0,True
1997,93,35.0,13.0,False
2357,30,27.0,35.0,True
4027,132,52.0,84.0,False
1681,219,25.0,19.0,False
573,147,2.0,3.0,True
1927,154,15.0,34.0,True
3884,148,45.0,68.0,True
2526,83,65.0,29.0,False
1905,113,10.0,29.0,True
2049,0,37.0,21.0,False
4451,55,57.0,50.0,True
2773,46,35.0,44.0,True
1612,7,30.0,13.0,False
2618,23,20.0,39.0,True
1358,6,33.0,14.0,False
1954,281,15.0,41.0,True
2237,0,60.0,44.0,True
2799,0,35.0,44.0,True
2728,54,50.0,36.0,False
1981,287,15.0,26.0,True
2147,25,24.0,32.0,True
3104,169,38.0,47.0,True
1977,0,42.0,29.0,False
1343,110,31.0,13.0,False
3183,38,52.0,79.0,True
2114,14,34.0,44.0,True
1549,132,15.0,23.0,True
1403,107,9.0,29.0,True
1320,0,8.0,31.0,True
2100,0,41.0,28.0,False
1832,0,28.0,38.0,True
2290,50,22.0,36.0,True
2345,65,31.0,50.0,True
2960,72,48.0,46.0,True
1227,181,23.0,6.0,False
1306,54,11.0,22.0,True
1936,120,41.0,14.0,False
1236,21,27.0,8.0,False
1577,157,16.0,34.0,True
2190,0,20.0,37.0,True
2078,20,24.0,30.0,True
1808,87,23.0,41.0,True
2466,2,33.0,51.0,True
1812,5,30.0,41.0,True
2834,2,45.0,27.0,False
1318,151,37.0,11.0,False
2221,48,34.0,23.0,False
1108,97,6.0,15.0,True
2728,65,52.0,45.0,False
1417,41,43.0,21.0,False
1818,168,34.0,14.0,False
1269,164,11.0,27.0,True
2218,0,43.0,22.0,False
2324,75,30.0,20.0,False
2072,9,26.0,48.0,True
2654,60,25.0,45.0,True
2470,4,36.0,31.0,False
2137,193,19.0,36.0,True
1785,71,26.0,17.0,False
3644,112,50.0,64.0,True
1633,41,22.0,39.0,True
2191,131,38.0,27.0,False
2065,92,32.0,46.0,True
2149,88,43.0,25.0,False
1670,147,33.0,18.0,False
2007,72,30.0,13.0,False
2368,0,24.0,48.0,True
1870,72,43.0,20.0,False
1876,61,22.0,42.0,True
2528,113,38.0,49.0,False
1886,97,30.0,20.0,False
2326,103,38.0,45.0,True
3545,165,58.0,55.0,False
2408,0,27.0,52.0,True
1958,100,16.0,35.0,True
2313,56,45.0,30.0,False
1717,118,34.0,19.0,False
4007,195,58.0,46.0,False
1618,227,9.0,28.0,True
2331,100,46.0,19.0,False
1639,133,20.0,38.0,True
2134,71,39.0,31.0,False
2647,2,36.0,33.0,False
2957,114,46.0,46.0,True
2383,88,33.0,17.0,False
3643,111,56.0,54.0,False
2211,107,39.0,17.0,False
3723,49,53.0,40.0,False
2985,67,43.0,34.0,False
1949,0,23.0,62.0,True
1845,2,53.0,27.0,False
2595,0,31.0,40.0,True
2001,49,18.0,25.0,True
2814,15,33.0,34.0,False
2132,85,27.0,35.0,True
2431,50,23.0,38.0,True
1526,0,12.0,38.0,True
1941,17,13.0,25.0,True
1757,0,27.0,19.0,False
2010,191,28.0,19.0,False
2824,45,56.0,25.0,False
1508,0,16.0,33.0,True
3322,166,34.0,39.0,True
1874,195,27.0,39.0,True
2388,0,42.0,45.0,False
2372,83,39.0,51.0,True
1289,52,0.0,0.0,True
2157,79,0.0,0.0,False
2548,195,0.0,0.0,False
3087,33,0.0,0.0,False
2465,52,0.0,0.0,True
2885,54,0.0,0.0,True
2864,47,0.0,0.0,False
3907,111,0.0,0.0,True
1732,91,0.0,0.0,True
2198,221,0.0,0.0,True
1392,180,0.0,0.0,True
1794,121,0.0,0.0,False
2598,109,0.0,0.0,False
1962,206,0.0,0.0,True
2421,49,0.0,0.0,False
2041,103,0.0,0.0,False
2064,0,0.0,0.0,True
2269,45,0.0,0.0,False
2623,44,0.0,0.0,False
2247,44,0.0,0.0,False
2389,209,0.0,0.0,False
2100,195,0.0,0.0,False
1799,234,0.0,0.0,True
3448,185,0.0,0.0,False
2060,50,0.0,0.0,False
2576,102,0.0,0.0,False
1368,335,0.0,0.0,False
2552,340,0.0,0.0,True
2549,50,0.0,0.0,False
3759,92,0.0,0.0,True
2606,99,0.0,0.0,False
1897,224,0.0,0.0,True
1608,70,0.0,0.0,False
3784,270,0.0,0.0,True
2267,60,0.0,0.0,True
2486,157,0.0,0.0,False
3035,69,0.0,0.0,False
2257,0,0.0,0.0,False
1724,78,0.0,0.0,True
1254,188,0.0,0.0,False
2044,137,0.0,0.0,True
2099,186,0.0,0.0,False
2153,37,0.0,0.0,True
1622,189,0.0,0.0,True
1860,154,0.0,0.0,True
710,0,0.0,0.0,False
1744,0,0.0,0.0,True
1232,0,0.0,0.0,False
3065,0,0.0,0.0,False
3211,0,0.0,0.0,False
1624,0,0.0,0.0,True
2014,0,0.0,0.0,True
3230,0,0.0,0.0,True
1905,0,0.0,0.0,True
3035,0,0.0,0.0,True
2414,0,0.0,0.0,True
